id,gfrid,last_modified,input_voltage,input_fault_voltage,output_voltage,max_output_current_percentage,input_frequency,battery_voltage,temp,ts,alert,utility_no_failure,battery_not_low,bypass_inactive,ups_no_failure,ups_online,no_test,shutdown_inactive,beeper_on
12658,6,18-07-2025 20:18,220,219.6,215.3902463,60,63.33069056,10.75,19.91850832,1693464372,1,0,0,0,0,0,0,0,0
12479,6,18-07-2025 20:29,220,219.6,221.3967904,60,68.16040884,10.65,56.79360218,1693450092,1,0,0,0,0,0,0,0,0
3140,6,18-07-2025 21:47,220,219.6,183.4936962,60,52.05331679,10.6,34.68030606,1692527984,1,0,0,0,0,0,0,0,0
10136,6,18-07-2025 20:15,292.6756258,219.6,297.1594053,92,61.40551507,11.8,36.6,1693262770,1,0,0,0,0,0,0,0,0
11755,6,18-07-2025 15:36,280.4344708,219.6,267.1037617,93,30.20277758,11.8,36.9,1693392312,1,0,0,0,0,0,0,0,0
9387,6,18-07-2025 05:28,277.5045373,219.6,166.9825732,96,36.42597783,11.8,37.8,1693182850,1,0,0,0,0,0,0,0,0
10173,6,18-07-2025 10:15,160,219.6,235.6843255,0,47.11712961,10.3,40.07137247,1693265770,1,0,0,0,0,0,0,0,0
15008,6,18-07-2025 00:36,270,219.6,162.9331457,0,32.86467067,10.3,56.37869001,1693654156,1,0,0,0,0,0,0,0,0
9306,6,18-07-2025 20:14,160,219.6,213.1996107,140.61857,63.35920058,10.3,18.34515638,1693176369,1,0,0,0,0,0,0,0,0
2983,6,18-07-2025 07:32,160,219.6,177.95458,0.473594426,36.33380269,10.3,15.72646086,1692515445,1,0,0,0,0,0,0,0,0
15459,6,18-07-2025 05:26,160,219.6,257.6681127,0,43.87718275,10.3,14.75015136,1693690396,1,0,0,0,0,0,0,0,0
17835,6,18-07-2025 05:22,160,219.6,268.2088815,134.7227602,66.13570621,10.3,13.25245302,1693881075,1,0,0,0,0,0,0,0,0
10994,6,18-07-2025 20:22,160,219.6,296.8924632,22.50427318,36.25434387,10.3,19.74468766,1693331290,1,0,0,0,0,0,0,0,0
5891,6,18-07-2025 15:04,270,219.6,163.3475815,69.28282802,39.60752653,10.3,11.29679746,1692747826,1,0,0,0,0,0,0,0,0
12070,6,18-07-2025 15:23,271.1359684,219.6,284.5820997,56.14438905,49.04624063,15.57920292,28.49675519,1693417393,1,0,0,0,0,0,0,0,0
9157,6,18-07-2025 00:19,270.5512986,219.6,216.3828364,42.95583572,37.95010099,14.89842674,26.52082564,1693164490,1,0,0,0,0,0,0,0,0
566,6,18-07-2025 04:45,278.197088,219.6,164.7693991,0,67.73594684,6.753356123,41.53736299,1692322240,1,0,0,0,0,0,0,0,0
841,6,18-07-2025 09:52,296.0183435,219.6,298.7043831,96.81597663,47.49595253,14.29456003,10.203224,1692344201,1,0,0,0,0,0,0,0,0
7642,6,18-07-2025 09:51,220,219.6,268.1801139,60,61.43844751,10.85,33.07465451,1692887748,1,0,0,0,0,0,0,0,0
9342,6,18-07-2025 05:25,220,219.6,211.8657401,60,57.02474725,10.65,58.83795392,1693179251,1,0,0,0,0,0,0,0,0
4093,6,18-07-2025 20:01,220,219.6,299.1029573,60,64.82835609,10.6,28.80777885,1692604124,1,0,0,0,0,0,0,0,0
18445,6,18-07-2025 00:40,242.7127814,219.6,151.7696793,12.3496557,65.65778474,6.099631776,47.21273576,1693931419,1,0,0,0,0,0,0,0,0
15920,6,18-07-2025 20:21,106.5828715,219.6,149.5023283,0,33.45496975,8.946202869,57.53958936,1693727236,1,0,0,0,0,0,0,0,0
18911,6,18-07-2025 20:41,272.4700944,219.6,279.9073664,125.5059486,47.28938411,8.158663569,49.37814521,1693968619,1,0,0,0,0,0,0,0,0
3027,6,18-07-2025 19:16,274.0722457,219.6,229.2033369,0,66.89356153,6.413035754,28.07573882,1692518924,1,0,0,0,0,0,0,0,0
1299,6,18-07-2025 19:48,220,219.6,225,60,50,11.2,10.98744709,1692380800,1,0,0,0,0,0,0,0,0
18817,6,18-07-2025 20:24,220,219.6,225,60,50,11.1,44.34132379,1693961179,1,0,0,0,0,0,0,0,0
6339,6,18-07-2025 10:12,220,219.6,225,60,50,11,50.10402153,1692783588,1,0,0,0,0,0,0,0,0
2023,6,18-07-2025 20:08,220,219.6,225,60,50,10.9,25.5892635,1692438581,1,0,0,0,0,0,0,0,0
7373,6,18-07-2025 09:57,220,219.6,225,60,50,10.8,30.37115488,1692866266,1,0,0,0,0,0,0,0,0
9386,6,18-07-2025 05:21,220,219.6,225,60,50,10.7,48.3382579,1693182789,1,0,0,0,0,0,0,0,0
2686,6,18-07-2025 05:04,220,219.6,225,60,50,10.6,13.15027483,1692491624,1,0,0,0,0,0,0,0,0
7786,6,18-07-2025 07:25,220,219.6,225,60,50,10.5,51.43950227,1692970623,1,0,0,0,0,0,0,0,0
1026,6,18-07-2025 14:59,220,219.6,225,60,50,11.2,54.11830788,1692358961,1,0,0,0,0,0,0,0,0
14883,6,18-07-2025 15:28,220,219.6,225,60,50,11.1,59.67524968,1693644195,1,0,0,0,0,0,0,0,0
13663,6,18-07-2025 05:19,220,219.6,225,60,50,11,30.51944836,1693546273,1,0,0,0,0,0,0,0,0
17741,6,18-07-2025 00:22,220,219.6,225,60,50,10.9,55.16788918,1693873576,1,0,0,0,0,0,0,0,0
15954,6,18-07-2025 05:21,220,219.6,225,60,50,11.2,36,1693729937,1,0,0,0,0,0,0,0,0
9729,6,18-07-2025 15:29,220,219.6,225,60,50,11.2,36.6,1693230249,1,0,0,0,0,0,0,0,0
3500,6,18-07-2025 10:00,220,219.6,225,60,50,11.1,36.9,1692556663,1,0,0,0,0,0,0,0,0
2423,6,18-07-2025 14:55,220,219.6,225,60,50,11,38.1,1692470561,1,0,0,0,0,0,0,0,0
2733,6,18-07-2025 09:48,220,219.6,225,60,50,10.9,52.02232078,1692495405,1,0,0,0,0,0,0,0,0
81,6,18-07-2025 19:46,220,219.6,225,60,50,10.8,50.99419474,1692283541,1,0,0,0,0,0,0,0,0
4218,6,18-07-2025 09:49,220,219.6,225,60,50,10.7,12.97301825,1692614143,1,0,0,0,0,0,0,0,0
3812,6,18-07-2025 05:07,220,219.6,225,60,50,10.6,49.53365611,1692581684,1,0,0,0,0,0,0,0,0
17245,6,18-07-2025 00:26,220,219.6,225,60,50,10.5,49.43500441,1693834036,1,0,0,0,0,0,0,0,0
15916,6,18-07-2025 15:21,220,219.6,225,60,50,10.4,48.80303785,1693726876,1,0,0,0,0,0,0,0,0
7839,6,18-07-2025 22:06,220,219.6,225,60,50,10.3,10.29265432,1692974882,1,0,0,0,0,0,0,0,0
6964,6,18-07-2025 05:04,230,219.6,190,0,42.12360262,12,15.11818231,1692833627,1,0,0,0,0,0,0,0,0
9435,6,18-07-2025 10:27,160,219.6,113.3850255,29.84379312,35.70613927,10.3,57.25354947,1693186690,1,0,0,0,0,0,0,0,0
2109,6,18-07-2025 15:06,160,219.6,239.4387773,0,61.44394525,10.3,12.54759936,1692445481,1,0,0,0,0,0,0,0,0
13622,6,18-07-2025 10:18,160,219.6,103.6963264,99.19894678,61.3322229,10.3,53.02947964,1693543033,1,0,0,0,0,0,0,0,0
17262,6,18-07-2025 20:39,155.7110652,219.6,113.0073486,127.148624,52.92365165,14.0433927,15.70771434,1693835415,1,0,0,0,0,0,0,0,0
4184,6,18-07-2025 20:07,220,219.6,225,60,50,11.2,11.46974992,1692611383,1,0,0,0,0,0,0,0,0
13902,6,18-07-2025 07:30,220,219.6,225,60,50,11.1,50.67446745,1693565413,1,0,0,0,0,0,0,0,0
8984,6,18-07-2025 10:27,220,219.6,225,60,50,11,14.54159455,1693150750,1,0,0,0,0,0,0,0,0
16103,6,18-07-2025 20:40,220,219.6,225,60,50,10.9,52.81949276,1693741817,1,0,0,0,0,0,0,0,0
14795,6,18-07-2025 20:19,220,219.6,225,60,50,10.8,11.75222921,1693637177,1,0,0,0,0,0,0,0,0
977,6,18-07-2025 09:52,220,219.6,225,60,50,10.7,13.45954562,1692355061,1,0,0,0,0,0,0,0,0
6787,6,18-07-2025 10:03,220,219.6,225,60,50,10.6,32.51063035,1692819467,1,0,0,0,0,0,0,0,0
10130,6,18-07-2025 10:26,220,219.6,225,60,50,10.5,14.09559585,1693262290,1,0,0,0,0,0,0,0,0
5564,6,18-07-2025 00:01,220,219.6,225,60,50,10.4,14.14015284,1692721664,1,0,0,0,0,0,0,0,0
11573,6,18-07-2025 10:47,220,219.6,225,60,50,10.3,14.45578799,1693377614,1,0,0,0,0,0,0,0,0
9869,6,18-07-2025 20:33,287.7587526,219.6,158.3535566,60.6192368,47.35830027,8.918362069,28.57358278,1693241410,1,0,0,0,0,0,0,0,0
10259,6,18-07-2025 00:34,104.4077517,219.6,113.4231673,0,33.88672769,10.75348566,29.38267245,1693272611,1,0,0,0,0,0,0,0,0
9674,6,18-07-2025 05:15,294.0350457,219.6,123.7063996,90.67008636,41.06731697,14.58634979,58.94872649,1693225869,1,0,0,0,0,0,0,0,0
1976,6,18-07-2025 19:55,297.9774445,219.6,261.6710891,143.0730004,42.93243324,6.709427927,53.75107389,1692434801,1,0,0,0,0,0,0,0,0
5122,6,18-07-2025 10:09,108.3076431,219.6,259.2193522,0,64.08306465,8.895215054,40.05828342,1692686385,1,0,0,0,0,0,0,0,0
18674,6,18-07-2025 05:43,270.7824943,219.6,230.949015,105.2122438,62.08947487,6.900345181,12.08561858,1693949720,1,0,0,0,0,0,0,0,0
16400,6,18-07-2025 00:21,230,219.6,190,147.6149475,37.53786099,12,26.816408,1693765577,1,0,0,0,0,0,0,0,0
1752,6,18-07-2025 19:59,230,219.6,190,116.5091879,58.14679562,12,12.67861827,1692416920,1,0,0,0,0,0,0,0,0
433,6,18-07-2025 04:58,280.6160635,219.6,116.0783489,46.19558656,51.97348918,14.1532578,53.25662123,1692311620,1,0,0,0,0,0,0,0,0
19673,6,18-07-2025 15:42,220,219.6,225,60,50,11.2,50.28105591,1694029519,1,0,0,0,0,0,0,0,0
7601,6,18-07-2025 14:53,220,219.6,225,60,50,11.1,16.12167162,1692884448,1,0,0,0,0,0,0,0,0
1833,6,18-07-2025 09:54,220,219.6,225,60,50,11.2,36,1692423401,1,0,0,0,0,0,0,0,0
9725,6,18-07-2025 10:27,220,219.6,225,60,50,11.2,36.3,1693229950,1,0,0,0,0,0,0,0,0
38,6,18-07-2025 19:58,220,219.6,225,60,50,11.1,36.9,1692280121,1,0,0,0,0,0,0,0,0
6204,6,18-07-2025 14:52,220,219.6,225,60,50,11,37.8,1692772848,1,0,0,0,0,0,0,0,0
3989,6,18-07-2025 00:06,220,219.6,225,60,50,10.9,38.1,1692595783,1,0,0,0,0,0,0,0,0
714,6,18-07-2025 19:52,220,219.6,225,60,50,10.8,38.7,1692334060,1,0,0,0,0,0,0,0,0
19360,6,18-07-2025 20:27,220,219.6,225,60,50,10.7,44.4644521,1694004378,1,0,0,0,0,0,0,0,0
2336,6,18-07-2025 19:48,220,219.6,225,60,50,10.6,25.81348391,1692463600,1,0,0,0,0,0,0,0,0
9074,6,18-07-2025 10:20,220,219.6,225,60,50,10.5,36,1693157890,1,0,0,0,0,0,0,0,0
8760,6,18-07-2025 10:26,220,219.6,225,60,50,10.4,36.6,1693132749,1,0,0,0,0,0,0,0,0
18414,6,18-07-2025 20:35,220,219.6,225,60,50,10.3,37.8,1693928958,1,0,0,0,0,0,0,0,0
15196,6,18-07-2025 15:20,271.5882408,219.6,276.9245836,126.6167393,66.43291758,6.005681478,31.84095338,1693669276,1,0,0,0,0,0,0,0,0
4491,6,18-07-2025 10:09,100.4312356,219.6,297.0907996,90.26701095,43.11170995,8.220027173,32.27545743,1692635984,1,0,0,0,0,0,0,0,0
18240,6,18-07-2025 00:44,294.18075,219.6,232.5200605,0,31.4341839,7.495433734,52.97301436,1693913419,1,0,0,0,0,0,0,0,0
17248,6,18-07-2025 05:21,130.6390004,219.6,190.0131561,123.6823688,55.90014958,7.76038658,26.92264002,1693834277,1,0,0,0,0,0,0,0,0
4303,6,18-07-2025 00:18,293.0644474,219.6,239.9873148,126.0022734,30.47758944,15.11558972,13.07653675,1692620984,1,0,0,0,0,0,0,0,0
12751,6,18-07-2025 20:39,230,219.6,190,0,48.32406229,12,25.89562066,1693471813,1,0,0,0,0,0,0,0,0
1742,6,18-07-2025 09:46,230,219.6,250,0,61.29463543,12,19.39662713,1692416141,1,0,0,0,0,0,0,0,0
15378,6,18-07-2025 15:38,230,219.6,190,38.13378527,63.93850703,12,28.36777069,1693683915,1,0,0,0,0,0,0,0,0
10936,6,18-07-2025 05:15,230,219.6,190,106.764638,49.07784764,12,10.24968603,1693326669,1,0,0,0,0,0,0,0,0
2830,6,18-07-2025 19:49,289.6830354,219.6,237.888219,32.68280082,55.1669435,8.977861286,50.12536886,1692503143,1,0,0,0,0,0,0,0,0
14070,6,18-07-2025 21:40,151.0854912,219.6,291.0531262,0,65.75263077,14.80971262,27.39727789,1693578852,1,0,0,0,0,0,0,0,0
10801,6,18-07-2025 05:16,117.5448783,219.6,212.3145018,131.4145541,55.22775528,7.856706747,59.05398251,1693315870,1,0,0,0,0,0,0,0,0
10888,6,18-07-2025 00:23,276.3160023,219.6,227.8621373,146.4130178,69.72008197,8.708798696,12.12484651,1693322830,1,0,0,0,0,0,0,0,0
13616,6,18-07-2025 00:30,291.9677254,219.6,128.3776516,0,50.43875741,7.993178692,46.20353739,1693542552,1,0,0,0,0,0,0,0,0
13484,6,18-07-2025 05:25,220,219.6,225,60,50,11.2,15.39206269,1693531993,1,0,0,0,0,0,0,0,0
8028,6,18-07-2025 00:19,220,219.6,225,60,50,11.1,11.34354548,1693074427,1,0,0,0,0,0,0,0,0
3414,6,18-07-2025 15:00,220,219.6,225,60,50,11,15.7511327,1692549824,1,0,0,0,0,0,0,0,0
10316,6,18-07-2025 20:15,220,219.6,225,60,50,10.9,17.72483664,1693277170,1,0,0,0,0,0,0,0,0
18317,6,18-07-2025 10:42,220,219.6,225,60,50,11.2,43.55213998,1693921219,1,0,0,0,0,0,0,0,0
13031,6,18-07-2025 00:33,220,219.6,225,60,50,11.1,36,1693495754,1,0,0,0,0,0,0,0,0
14245,6,18-07-2025 05:20,220,219.6,225,60,50,11,36.3,1693593073,1,0,0,0,0,0,0,0,0
10485,6,18-07-2025 00:37,220,219.6,225,60,50,10.9,36.9,1693290612,1,0,0,0,0,0,0,0,0
296,6,18-07-2025 04:52,220,219.6,225,60,50,10.8,37.8,1692300701,1,0,0,0,0,0,0,0,0
16041,6,18-07-2025 00:28,220,219.6,225,60,50,10.7,38.1,1693736896,1,0,0,0,0,0,0,0,0
1786,6,18-07-2025 04:58,220,219.6,225,60,50,10.6,38.4,1692419620,1,0,0,0,0,0,0,0,0
9477,6,18-07-2025 05:25,220,219.6,225,60,50,10.5,44.44384715,1693190051,1,0,0,0,0,0,0,0,0
13350,6,18-07-2025 05:30,220,219.6,225,60,50,10.4,59.20607088,1693521253,1,0,0,0,0,0,0,0,0
9997,6,18-07-2025 15:16,220,219.6,225,60,50,10.3,32.45331375,1693251670,1,0,0,0,0,0,0,0,0
7987,6,18-07-2025 05:20,101.2809991,219.6,164.5593127,93.55641297,37.64051512,8.024186325,34.47629358,1693071187,1,0,0,0,0,0,0,0,0
17576,6,18-07-2025 20:30,290.7162187,219.6,292.8288547,132.9291791,50.85334693,8.098168446,51.50291391,1693860436,1,0,0,0,0,0,0,0,0
11877,6,18-07-2025 00:23,230,219.6,220,60,36.9495377,11.5,36,1693402032,1,0,0,0,0,0,0,0,0
17432,6,18-07-2025 10:22,230,219.6,220,60,60.32924026,11.5,37.5,1693848977,1,0,0,0,0,0,0,0,0
2649,6,18-07-2025 15:06,230,219.6,220,60,51.2964177,11.5,38.5,1692488684,1,0,0,0,0,0,0,0,0
13401,6,18-07-2025 15:24,133.0818627,219.6,238.7728754,95.72801709,39.31926531,6.805185306,31.18161002,1693525333,1,0,0,0,0,0,0,0,0
2378,6,18-07-2025 14:55,299.8106574,219.6,165.3041907,128.8145784,68.6349669,7.74195018,18.47995715,1692466961,1,0,0,0,0,0,0,0,0
4804,6,18-07-2025 09:56,282.348601,219.6,292.6528993,128.5975602,48.15640154,14.4453783,11.14110619,1692661063,1,0,0,0,0,0,0,0,0
5393,6,18-07-2025 14:50,271.1120153,219.6,197.8999847,131.7404613,65.19366043,13.20369856,40.95424682,1692708043,1,0,0,0,0,0,0,0,0
16057,6,18-07-2025 20:33,275.5751219,219.6,278.6372373,133.6099062,36.23437359,13.11833321,59.73923334,1693738155,1,0,0,0,0,0,0,0,0
19169,6,18-07-2025 05:30,294.4859397,219.6,102.9582169,14.46248016,50.71244068,7.040234955,47.47384562,1693989199,1,0,0,0,0,0,0,0,0
13979,6,18-07-2025 05:24,220,219.6,289.1191878,60,32.34900468,10.95,45.85112465,1693571532,1,0,0,0,0,0,0,0,0
8979,6,18-07-2025 05:21,220,219.6,225,60,50,11.2,58.56944869,1693150329,1,0,0,0,0,0,0,0,0
9292,6,18-07-2025 00:20,220,219.6,225,60,50,11.1,50.47749742,1693175290,1,0,0,0,0,0,0,0,0
16001,6,18-07-2025 05:39,220,219.6,225,60,50,11,47.35364766,1693733656,1,0,0,0,0,0,0,0,0
1614,6,18-07-2025 15:10,220,219.6,225,60,50,10.9,32.72813066,1692405881,1,0,0,0,0,0,0,0,0
11663,6,18-07-2025 15:19,220,219.6,225,60,50,10.8,59.36227221,1693384933,1,0,0,0,0,0,0,0,0
2016,6,18-07-2025 14:55,220,219.6,225,60,50,10.7,14.82524222,1692438041,1,0,0,0,0,0,0,0,0
5757,6,18-07-2025 15:08,220,219.6,225,60,50,10.6,37,1692737086,1,0,0,0,0,0,0,0,0
7013,6,18-07-2025 10:04,220,219.6,225,60,50,10.5,39.5,1692837526,1,0,0,0,0,0,0,0,0
12194,6,18-07-2025 00:31,220,219.6,225,60,50,10.4,40.5,1693427352,1,0,0,0,0,0,0,0,0
8299,6,18-07-2025 00:19,220,219.6,225,60,50,10.3,13.04095174,1693096026,1,0,0,0,0,0,0,0,0
18949,6,18-07-2025 15:23,145.1155253,219.6,127.3524346,0,35.48730712,7.929931313,16.87760036,1693971679,1,0,0,0,0,0,0,0,0
5345,6,18-07-2025 09:50,274.1652014,219.6,216.0268801,0,59.98659976,14.82210869,14.81684096,1692704204,1,0,0,0,0,0,0,0,0
19620,6,18-07-2025 05:42,285.012076,219.6,133.1147623,40.69727284,68.42138621,6.112784195,59.06048946,1694025319,1,0,0,0,0,0,0,0,0
16269,6,18-07-2025 05:21,230,219.6,250,0,55.54314178,12,34.46814027,1693755075,1,0,0,0,0,0,0,0,0
16773,6,18-07-2025 15:34,230,219.6,190,0,59.24823138,12,28.34708999,1693795456,1,0,0,0,0,0,0,0,0
18671,6,18-07-2025 05:25,157.7115568,219.6,213.6815776,0,57.35722592,7.750325749,11.9022649,1693949479,1,0,0,0,0,0,0,0,0
8222,6,18-07-2025 15:31,284.0986459,219.6,251.0118162,0,47.3774841,14.08875344,43.50162979,1693089907,1,0,0,0,0,0,0,0,0
14432,6,18-07-2025 10:37,296.640131,219.6,285.709649,97.40224461,43.56286188,8.421310645,45.11601197,1693608013,1,0,0,0,0,0,0,0,0
17845,6,18-07-2025 15:33,220,219.6,285.2296602,60,64.92952108,11,42.37907101,1693881856,1,0,0,0,0,0,0,0,0
1246,6,18-07-2025 09:46,220,219.6,231.8196753,60,34.75069806,10.8,25.81810331,1692376541,1,0,0,0,0,0,0,0,0
4538,6,18-07-2025 14:56,220,219.6,182.4280938,60,63.00381002,10.7,27.10322598,1692639765,1,0,0,0,0,0,0,0,0
5932,6,18-07-2025 10:11,220,219.6,157.0103659,60,44.00962616,10.6,34.82649428,1692751127,1,0,0,0,0,0,0,0,0
3240,6,18-07-2025 02:57,220,219.6,105.7834568,60,58.13342426,10.55,55.37794969,1692535963,1,0,0,0,0,0,0,0,0
12895,6,18-07-2025 00:25,167.9069807,219.6,259.4970595,20.13780888,55.32666757,15.10173874,49.65008006,1693484833,1,0,0,0,0,0,0,0,0
15648,6,18-07-2025 17:51,150.5037344,219.6,115.2449697,134.8059548,58.44950215,11.98484339,49.21397267,1693705516,1,0,0,0,0,0,0,0,0
5845,6,18-07-2025 14:51,164.2385907,219.6,116.8799524,0,33.19337649,6.939819843,43.12052263,1692744106,1,0,0,0,0,0,0,0,0
15101,6,18-07-2025 05:33,277.9114921,219.6,260.7502162,0,38.90841982,8.456735642,14.39463992,1693661596,1,0,0,0,0,0,0,0,0
4395,6,18-07-2025 04:58,284.3676467,219.6,221.4306299,114.5269058,61.57872049,12.02262708,10.20293573,1692628364,1,0,0,0,0,0,0,0,0
4349,6,18-07-2025 04:54,220,219.6,213.2383843,60,52.11359786,10.8,47.02862953,1692624704,1,0,0,0,0,0,0,0,0
13353,6,18-07-2025 10:31,220,219.6,146.7568197,60,63.99441161,10.7,50.38696645,1693521492,1,0,0,0,0,0,0,0,0
17173,6,18-07-2025 10:28,121.4590426,219.6,276.2461549,0,39.51552889,6.109871241,49.8085168,1693827435,1,0,0,0,0,0,0,0,0
13079,6,18-07-2025 05:37,230,219.6,190,109.2140321,69.3832082,12,57.82505579,1693499593,1,0,0,0,0,0,0,0,0
11346,6,18-07-2025 10:24,230,219.6,250,0,62.04057468,12,54.71380534,1693359493,1,0,0,0,0,0,0,0,0
13751,6,18-07-2025 00:32,230,219.6,250,35.0172656,51.71103033,12,17.11165231,1693553353,1,0,0,0,0,0,0,0,0
974,6,18-07-2025 04:58,230,219.6,250,138.184027,32.82413816,12,55.32894613,1692354820,1,0,0,0,0,0,0,0,0
7599,6,18-07-2025 10:04,230,219.6,190,0,35.43999052,12,18.4988089,1692884266,1,0,0,0,0,0,0,0,0
7378,6,18-07-2025 15:04,299.92545,219.6,114.1776251,0,57.051699,11.08432652,29.32633371,1692866627,1,0,0,0,0,0,0,0,0
12343,6,18-07-2025 20:24,137.9759029,219.6,163.4436514,91.15443196,39.93121866,11.44667513,45.07630263,1693439232,1,0,0,0,0,0,0,0,0
7196,6,18-07-2025 15:00,293.8782308,219.6,296.0429102,15.16807284,34.96104297,8.85844778,18.51769018,1692852107,1,0,0,0,0,0,0,0,0
7465,6,18-07-2025 10:12,280.5365029,219.6,224.9495156,10.65005374,47.65502906,8.477872527,53.76041754,1692873587,1,0,0,0,0,0,0,0,0
2826,6,18-07-2025 14:53,146.9567269,219.6,293.0923281,141.771152,38.84468415,6.794932165,41.23565487,1692502844,1,0,0,0,0,0,0,0,0
16898,6,18-07-2025 00:41,271.3309273,219.6,233.9943528,0,63.86631252,7.478229867,18.17934349,1693805417,1,0,0,0,0,0,0,0,0
6331,6,18-07-2025 00:12,299.4190971,219.6,265.0353348,90,44.34215325,11.8,36,1692782987,1,0,0,0,0,0,0,0,0
8856,6,18-07-2025 20:20,282.9062351,219.6,291.1799625,93,52.03607095,11.8,36.9,1693140430,1,0,0,0,0,0,0,0,0
1427,6,18-07-2025 09:47,116.8847588,219.6,143.5731016,94,62.03955036,11.8,37.2,1692391002,1,0,0,0,0,0,0,0,0
18108,6,18-07-2025 05:40,294.0015812,219.6,145.8345293,95,39.02035181,11.8,37.5,1693902856,1,0,0,0,0,0,0,0,0
18015,6,18-07-2025 05:21,287.8034359,219.6,283.6954884,97,36.84744419,11.8,38.1,1693895476,1,0,0,0,0,0,0,0,0
14069,6,18-07-2025 21:34,271.731322,219.6,232.938364,121.0302087,45,10.2,12.52419049,1693578733,1,0,0,0,0,0,0,0,0
2785,6,18-07-2025 19:48,149.2839976,219.6,104.2309795,126.3045709,45,10.2,46.95413805,1692499545,1,0,0,0,0,0,0,0,0
17846,6,18-07-2025 20:22,295.9349019,219.6,251.1613257,0,55.5,10.2,43.12903028,1693881976,1,0,0,0,0,0,0,0,0
12252,6,18-07-2025 20:17,274.0977017,219.6,280.6541313,98.84202188,45,10.2,31.58204759,1693432033,1,0,0,0,0,0,0,0,0
1345,6,18-07-2025 19:52,284.2693933,219.6,148.1950793,78.79250271,55.5,10.2,28.50020337,1692384461,1,0,0,0,0,0,0,0,0
18545,6,18-07-2025 15:36,208.3734346,219.6,267.1777216,114.8059091,55.5,10.2,14.48035116,1693939459,1,0,0,0,0,0,0,0,0
15382,6,18-07-2025 20:40,120.4086604,219.6,263.0616923,0,59.7298148,15.30135695,19.66988519,1693684215,1,0,0,0,0,0,0,0,0
16724,6,18-07-2025 10:33,168.6808067,219.6,257.8213844,2.236576282,49.7904265,15.29714784,16.88657681,1693791556,1,0,0,0,0,0,0,0,0
5303,6,18-07-2025 14:51,220,219.6,225,60,50,11.2,54.91946093,1692700843,1,0,0,0,0,0,0,0,0
1245,6,18-07-2025 05:04,220,219.6,225,60,50,11.1,49.20298994,1692376481,1,0,0,0,0,0,0,0,0
16776,6,18-07-2025 20:33,220,219.6,225,60,50,11,31.90876582,1693795697,1,0,0,0,0,0,0,0,0
1196,6,18-07-2025 00:05,220,219.6,225,60,50,10.9,47.48814923,1692372580,1,0,0,0,0,0,0,0,0
2991,6,18-07-2025 20:33,220,219.6,225,60,50,10.8,15.47873897,1692516044,1,0,0,0,0,0,0,0,0
1424,6,18-07-2025 05:25,220,219.6,225,60,50,10.7,40.41380002,1692390761,1,0,0,0,0,0,0,0,0
257,6,18-07-2025 10:04,220,219.6,225,60,50,10.6,12.91970445,1692297580,1,0,0,0,0,0,0,0,0
8481,6,18-07-2025 00:18,220,219.6,225,60,50,10.5,49.14327765,1693110487,1,0,0,0,0,0,0,0,0
6288,6,18-07-2025 04:56,220,219.6,225,60,50,10.4,41.93471691,1692779567,1,0,0,0,0,0,0,0,0
11386,6,18-07-2025 05:17,220,219.6,225,60,50,10.3,18.13779901,1693362673,1,0,0,0,0,0,0,0,0
15820,6,18-07-2025 05:32,103.7130637,219.6,231.5864988,0,61.4006122,11.40178997,42.59838437,1693719255,1,0,0,0,0,0,0,0,0
19899,6,18-07-2025 20:25,114.7394557,219.6,120.1787298,67.92483832,64.86186221,15.96694255,29.64434762,1694047579,1,0,0,0,0,0,0,0,0
18406,6,18-07-2025 10:35,181.7884767,219.6,265.3479228,17.96239908,49.77471222,15.52071494,19.68043906,1693928298,1,0,0,0,0,0,0,0,0
11161,6,18-07-2025 00:34,153.5417895,219.6,192.303512,131.4946831,37.25539937,8.638769138,41.5495743,1693344610,1,0,0,0,0,0,0,0,0
9305,6,18-07-2025 15:32,290.8818662,219.6,282.1149688,110.9631169,60.45295483,7.357449471,26.64451276,1693176310,1,0,0,0,0,0,0,0,0
12377,6,18-07-2025 05:25,127.3388488,219.6,219.2809672,0,33.49808955,8.51426271,48.26942951,1693441992,1,0,0,0,0,0,0,0,0
13886,6,18-07-2025 05:31,162.4215689,219.6,278.0210063,23.91591661,47.96423826,8.984991239,45.45750281,1693564093,1,0,0,0,0,0,0,0,0
12331,6,18-07-2025 05:17,220,219.6,225,60,50,11.2,44.88131296,1693438273,1,0,0,0,0,0,0,0,0
17706,6,18-07-2025 10:39,220,219.6,225,60,50,11.1,17.91737045,1693870815,1,0,0,0,0,0,0,0,0
7820,6,18-07-2025 02:14,220,219.6,225,60,50,11,52.88802442,1692973382,1,0,0,0,0,0,0,0,0
19572,6,18-07-2025 05:26,220,219.6,225,60,50,10.9,13.45094408,1694021479,1,0,0,0,0,0,0,0,0
11747,6,18-07-2025 05:28,220,219.6,225,60,50,10.8,16.04547243,1693391653,1,0,0,0,0,0,0,0,0
1380,6,18-07-2025 05:06,220,219.6,225,60,50,10.7,52.61621276,1692387280,1,0,0,0,0,0,0,0,0
7690,6,18-07-2025 10:12,220,219.6,225,60,50,10.6,18.80821872,1692891589,1,0,0,0,0,0,0,0,0
4760,6,18-07-2025 10:01,220,219.6,225,60,50,10.5,11.96224908,1692657524,1,0,0,0,0,0,0,0,0
