last_modified,battery_voltage,input_voltage,output_voltage,input_frequency,max_output_current_percentage,temp,kmeans_anomaly,kmeans_score,failure_kmeans
2025-07-18 10:00:00,10.6,220.0,225.0,50.0,60.0,36.3,1.0,5.417609687261167,Normal
2025-07-18 20:28:00,10.5,220.0,225.0,50.0,60.0,37.2,1.0,5.500747037744337,Normal
2025-07-18 05:24:00,10.4,220.0,225.0,50.0,60.0,37.5,1.0,5.495807767066682,Normal
2025-07-18 05:00:00,10.3,220.0,225.0,50.0,60.0,38.4,1.0,5.496792294772196,Normal
2025-07-18 10:29:00,10.3,220.0,225.0,50.0,60.0,38.7,1.0,5.505419495717932,Normal
2025-07-18 15:32:00,11.22213236,297.4766288,214.0495395,32.89071551,0.0,17.85817689,-1.0,7.746108449721613,Unknown Anomaly
2025-07-18 09:51:00,14.41748101,237.3354931,222.0214752,62.99643652,2.165692718,13.53979439,-1.0,6.28982773482758,Unknown Anomaly
2025-07-18 19:49:00,6.514764105,192.6592834,232.0992158,35.93326884,0.0,53.93055353,1.0,5.658293739291329,Normal
2025-07-18 00:42:00,14.74159016,297.478901,182.7572286,64.03082582,92.78516315,11.57579989,1.0,4.7394964822279455,Normal
2025-07-18 00:14:00,8.723989549,282.1054799,250.7510627,43.96258203,70.34085202,16.80785732,1.0,3.7117231798735384,Normal
2025-07-18 19:52:00,12.0,230.0,250.0,36.52269612,128.8242584,11.30354264,1.0,3.409488554802969,Normal
2025-07-18 15:24:00,12.0,230.0,250.0,49.23499609,0.0,33.24935411,1.0,3.5550255377537714,Normal
2025-07-18 20:19:00,12.0,230.0,250.0,39.44185674,124.3861906,53.08837552,1.0,3.842620642711106,Normal
2025-07-18 04:55:00,15.8258711,291.2121587,194.9653181,61.82406665,116.9394022,17.17870399,1.0,4.8755548848790875,Normal
2025-07-18 15:05:00,10.2,191.3761535,215.6029224,55.5,119.6788299,16.97508713,1.0,5.340026691360009,Normal
2025-07-18 10:05:00,10.2,162.8022431,230.6723258,45.0,104.6941253,15.63835175,1.0,5.482654069521757,Normal
2025-07-18 12:08:00,10.2,271.3315229,151.6878887,45.0,0.0,11.83811179,1.0,4.998399179990988,Normal
2025-07-18 19:58:00,10.2,185.6917774,283.9540109,55.5,132.8502012,14.23098389,-1.0,7.0481580920493245,Input Frequency Fault
2025-07-18 15:29:00,10.2,259.9847179,266.5569992,55.5,0.0,55.05903046,1.0,5.6282698322476366,Normal
2025-07-18 00:20:00,7.252424944,217.3842897,172.676184,41.16522489,95.83924009,10.12137997,1.0,5.328428804509765,Normal
2025-07-18 15:07:00,12.25644484,197.0632562,178.960355,31.52238288,97.99539009,32.48759572,1.0,4.588884688245886,Normal
2025-07-18 20:29:00,14.82234821,280.8155916,185.4393701,47.67997838,0.0,14.3321817,1.0,5.200877341895221,Normal
2025-07-18 09:56:00,6.856830993,250.2454948,287.786627,31.62007146,0.0,41.31205792,1.0,5.175708708943372,Normal
2025-07-18 10:22:00,10.2,114.7110764,263.2971405,55.5,112.5068792,17.50240511,1.0,5.16706220896832,Normal
2025-07-18 00:34:00,10.2,139.3121147,101.4723768,55.5,123.328481,52.56790839,1.0,4.852253567595251,Normal
2025-07-18 20:32:00,13.11872085,276.9802961,296.8916025,51.26417372,144.9482144,17.59516726,1.0,4.682097972316264,Normal
2025-07-18 15:07:00,6.370177559,156.1308085,258.3262125,48.44974349,97.61823341,46.06930699,1.0,5.21132185206449,Normal
2025-07-18 10:13:00,14.61895507,227.9315087,258.5402813,52.63740984,0.0,18.98648971,1.0,4.748088545138098,Normal
2025-07-18 12:02:00,15.84700377,199.337171,278.6132687,59.86862354,0.0,28.16872628,1.0,4.950011844632799,Normal
2025-07-18 00:09:00,6.649684946,237.8916818,179.3862346,34.84707681,0.0,10.67141868,1.0,4.504856294334128,Normal
2025-07-18 00:45:00,14.03237411,146.858904,129.7200117,61.82352383,0.0,10.92581723,-1.0,5.9686666013138,Unknown Anomaly
2025-07-18 05:31:00,10.95,220.0,155.4423699,30.81774666,60.0,43.25721953,1.0,4.764831244198034,Normal
2025-07-18 00:38:00,10.6,220.0,164.4275066,68.74184701,60.0,15.32714775,1.0,4.304120545968432,Normal
2025-07-18 05:41:00,14.19162008,245.5188031,101.6915734,31.23046547,0.0,33.91087764,1.0,5.615278052510444,Normal
2025-07-18 10:29:00,14.48847064,277.6447976,145.3680571,33.56408406,91.05560687,49.67874574,-1.0,6.739756466397318,Unknown Anomaly
2025-07-18 15:27:00,6.433507229,151.5499435,280.7575763,60.09726537,108.5790748,58.04175391,1.0,5.704657343299096,Normal
2025-07-18 14:47:00,7.098006113,126.21727,190.5989711,48.02656527,123.4109171,11.28526078,-1.0,6.133161241549176,Unknown Anomaly
2025-07-18 20:20:00,8.641789704,219.8601819,283.3988737,43.78969734,91.90375027,16.43060484,1.0,5.498038633015731,Normal
2025-07-18 05:35:00,15.53540626,298.9771984,261.8182982,61.99325706,0.0,57.4812664,1.0,5.433511634850112,Normal
2025-07-18 15:12:00,6.454144173,214.882673,291.1065044,33.4538362,108.9699842,16.16885651,1.0,5.130536026260847,Normal
2025-07-18 14:48:00,11.8,248.6969815,237.8805186,52.94726005,93.0,36.9,1.0,4.200060371273107,Normal
2025-07-18 20:03:00,11.8,196.765611,125.1181344,32.32730287,94.0,37.2,1.0,4.431222543503535,Normal
2025-07-18 15:03:00,11.8,299.9033857,128.0391168,57.37058878,96.0,37.8,1.0,4.865422540010423,Normal
2025-07-18 14:53:00,11.8,167.5274065,261.4292575,51.24514631,97.0,38.1,1.0,5.603086574303318,Normal
2025-07-18 15:02:00,11.8,193.4702422,144.8188254,52.41990092,98.0,38.4,1.0,5.55241789356518,Normal
2025-07-18 05:43:00,10.2,277.1381679,297.4780653,45.0,0.0,27.9978601,1.0,4.161960019843364,Normal
2025-07-18 15:25:00,10.2,154.6984148,269.4154625,45.0,0.0,30.01905025,1.0,4.600959923273176,Normal
2025-07-18 09:49:00,10.2,239.1018937,232.6187931,45.0,48.16752512,43.42738499,1.0,4.3509248290416656,Normal
2025-07-18 09:52:00,13.34362929,209.2660168,108.5202501,48.69070835,0.0,18.4988911,1.0,5.183064268190083,Normal
2025-07-18 05:36:00,15.88773751,297.8455309,108.116901,44.89562434,0.0,16.7827982,-1.0,5.964061045085265,Unknown Anomaly
2025-07-18 14:58:00,6.417093469,155.8846201,105.802348,34.54221261,125.6356492,47.25577086,-1.0,7.535783407952914,Unknown Anomaly
2025-07-18 10:28:00,7.984314485,219.3298123,270.4523312,66.28141253,0.0,51.31806034,1.0,4.780540598980053,Normal
2025-07-18 05:23:00,14.58864224,134.5421296,235.4939214,68.81778072,0.0,52.99949422,1.0,5.033863312319299,Normal
2025-07-18 15:04:00,7.569464115,241.0454289,110.422815,47.76008929,0.0,18.66852293,-1.0,6.012581648369394,Unknown Anomaly
2025-07-18 05:20:00,10.95,220.0,216.9509833,68.30154741,60.0,44.12827514,1.0,5.775546658095352,Normal
2025-07-18 00:25:00,10.85,220.0,261.0256569,32.97879786,60.0,54.61572078,1.0,5.559198900381588,Normal
2025-07-18 20:23:00,10.65,220.0,162.0184703,50.36651357,60.0,55.64274613,1.0,5.563058208267898,Normal
2025-07-18 04:53:00,14.11091303,278.6787664,260.5359965,52.47843455,0.0,47.95436626,-1.0,6.190019567423429,Unknown Anomaly
2025-07-18 04:50:00,7.165993236,226.4031134,227.2223911,60.76704655,130.1342846,41.30776502,1.0,4.62873818730616,Normal
2025-07-18 20:27:00,14.54488512,280.2112461,250.4172644,39.31669667,0.0,13.32760404,1.0,4.410531328682287,Normal
2025-07-18 15:06:00,12.057152,164.7971446,105.0375636,69.55781077,95.81785708,53.61791753,1.0,4.628595167897519,Normal
2025-07-18 15:15:00,2.2,220.0,134.3130506,58.68750718,60.0,10.50687139,1.0,5.019727782480304,Normal
2025-07-18 20:19:00,7.650487862,281.2739757,228.9361911,38.8055369,0.0,41.50077196,1.0,5.2278159307814,Normal
2025-07-18 19:16:00,11.5,230.0,220.0,42.90975122,60.0,36.5,1.0,4.846801357716165,Normal
2025-07-18 15:27:00,11.5,230.0,220.0,51.89179915,60.0,37.5,1.0,4.781667616236349,Normal
2025-07-18 20:26:00,11.5,230.0,220.0,32.86093824,60.0,38.5,1.0,4.761078473433261,Normal
2025-07-18 10:02:00,11.5,230.0,220.0,42.01214046,60.0,40.0,1.0,4.989950429210939,Normal
2025-07-18 20:33:00,11.5,230.0,220.0,69.89036938,60.0,40.5,1.0,5.305946002995448,Normal
2025-07-18 10:26:00,15.01637925,147.7642657,210.8825419,60.83156359,0.0,57.95025741,1.0,5.224670697675013,Normal
2025-07-18 10:24:00,7.812274284,232.2807101,286.7581997,52.73393987,62.89554815,44.14468712,1.0,5.522443679416152,Normal
2025-07-18 14:58:00,14.27493845,137.3971306,160.9567985,63.942878,0.0,40.35960973,-1.0,6.148220739259754,Unknown Anomaly
2025-07-18 20:17:00,10.2,291.7924406,124.9377806,55.5,0.0,53.02910751,-1.0,5.959361325204252,Input Frequency Fault
2025-07-18 05:30:00,10.2,144.8813151,109.9636997,45.0,0.0,41.77513764,-1.0,6.027108473643306,Input Frequency Fault
2025-07-18 00:01:00,10.2,123.5507964,297.5478011,45.0,0.0,12.61962058,1.0,5.260790309896396,Normal
2025-07-18 10:32:00,10.2,251.8639157,255.5501688,55.5,100.7392443,47.86316885,1.0,5.004639180888671,Normal
2025-07-18 00:02:00,15.88056161,232.4023984,297.8324107,68.24066873,0.0,27.4440152,1.0,5.6840064687141565,Normal
2025-07-18 20:30:00,6.307726469,296.1087686,292.7860301,55.45411475,126.8427624,17.78269619,1.0,5.672304037387942,Normal
2025-07-18 19:59:00,14.83850951,166.0231804,185.6935005,69.36214398,15.43045223,15.24933499,-1.0,5.988034938575111,Unknown Anomaly
2025-07-18 00:34:00,11.1606003,136.7730393,166.9825099,55.79488729,0.0,28.23064818,-1.0,5.857778561581622,Unknown Anomaly
2025-07-18 20:15:00,11.2,220.0,225.0,50.0,60.0,36.0,1.0,5.818741215054974,Normal
2025-07-18 00:26:00,11.1,220.0,225.0,50.0,60.0,36.5,1.0,4.898171148313724,Normal
2025-07-18 15:18:00,11.0,220.0,225.0,50.0,60.0,38.5,1.0,4.054903655345787,Normal
2025-07-18 09:53:00,10.9,220.0,225.0,50.0,60.0,10.34209486,1.0,4.310554708202661,Normal
2025-07-18 00:17:00,10.8,220.0,225.0,50.0,60.0,55.07646994,1.0,3.897896466880537,Normal
2025-07-18 05:15:00,11.2,220.0,225.0,50.0,60.0,17.41370091,1.0,4.527317152023146,Normal
2025-07-18 05:36:00,11.1,220.0,225.0,50.0,60.0,40.45274561,1.0,4.893368738261417,Normal
2025-07-18 20:28:00,11.2,220.0,225.0,50.0,60.0,18.29434571,-1.0,6.5838077059494875,Unknown Anomaly
2025-07-18 10:29:00,11.1,220.0,225.0,50.0,60.0,12.90072471,-1.0,6.684411286490549,Unknown Anomaly
2025-07-18 20:03:00,11.0,220.0,225.0,50.0,60.0,43.75621603,1.0,1.7295039887519612,Normal
2025-07-18 00:36:00,10.9,220.0,225.0,50.0,60.0,18.05480704,1.0,1.9670710753458767,Normal
2025-07-18 05:24:00,10.8,220.0,225.0,50.0,60.0,42.55179448,1.0,1.9674673643686431,Normal
2025-07-18 20:16:00,10.7,220.0,225.0,50.0,60.0,19.11500572,1.0,2.7543632810219134,Normal
2025-07-18 15:23:00,10.6,220.0,225.0,50.0,60.0,15.84702838,1.0,2.6245534259360204,Normal
2025-07-18 15:29:00,10.5,220.0,225.0,50.0,60.0,17.68902603,1.0,3.4260006277333748,Normal
2025-07-18 02:53:00,10.4,220.0,225.0,50.0,60.0,40.69892079,1.0,3.1544311429604277,Normal
2025-07-18 10:34:00,10.3,220.0,225.0,50.0,60.0,33.22699951,1.0,3.177137106294209,Normal
2025-07-18 00:33:00,10.2,213.077549,276.1102817,45.0,0.0,41.26144434,-1.0,7.622147574983241,Output Voltage Issue
2025-07-18 02:26:00,10.2,273.7513934,228.3903178,45.0,0.0,47.56070104,-1.0,6.955923698621547,Unknown Anomaly
2025-07-18 20:21:00,10.2,241.2426717,113.3676112,55.5,96.66693421,17.24321729,1.0,5.612509184164705,Normal
2025-07-18 20:28:00,8.007253638,152.8629857,193.6689984,60.14503429,96.91073214,40.41973688,1.0,5.429109561120247,Normal
2025-07-18 04:46:00,13.27811924,277.7483292,291.5026104,65.27660314,137.9745631,31.64654826,1.0,3.557774007679853,Normal
2025-07-18 09:55:00,8.752460839,299.1910464,130.4486513,69.12032186,64.76711208,18.81479632,1.0,3.8388844648614575,Normal
2025-07-18 00:23:00,6.710029487,241.9635177,107.2237122,33.54485221,100.7146552,49.43575687,1.0,3.7276316256897664,Normal
2025-07-18 00:34:00,11.98268425,223.727777,221.228778,44.87189632,41.86775064,17.96364872,1.0,3.575756394891446,Normal
2025-07-18 14:49:00,14.82639165,287.3148749,290.5615007,56.98729153,109.8152437,18.77417792,1.0,3.5620663034407456,Normal
2025-07-18 20:21:00,11.5,230.0,220.0,51.58116945,60.0,38.0,1.0,3.4805064192520363,Normal
2025-07-18 15:40:00,11.5,230.0,220.0,41.90449105,60.0,39.5,1.0,3.398423766692127,Normal
2025-07-18 00:19:00,11.5,230.0,220.0,57.33874744,60.0,40.5,1.0,3.839630347212327,Normal
2025-07-18 10:24:00,14.18385172,290.6378043,299.8095792,33.5421755,41.07167375,50.45898619,1.0,3.251497607000841,Normal
2025-07-18 05:39:00,14.30148029,144.270647,217.7394797,33.55788487,0.0,57.52279666,1.0,3.404530444686544,Normal
2025-07-18 00:13:00,15.66929077,181.5759839,270.9970799,37.35490339,132.0056395,17.7810093,1.0,4.0893638898733995,Normal
2025-07-18 00:04:00,12.70759689,148.7504876,217.3009772,37.78407913,134.9665371,11.61747266,1.0,5.557369798561123,Normal
2025-07-18 05:28:00,8.097531198,289.0077313,261.5770531,36.17800434,0.0,52.18243504,-1.0,5.9912372534281975,Input Frequency Fault
2025-07-18 05:37:00,8.635399312,140.0716032,169.1824239,68.05259938,0.0,13.05388694,1.0,4.955688163961484,Normal
2025-07-18 20:20:00,10.95,220.0,261.2812644,44.77163304,60.0,52.73342902,1.0,4.671966428551167,Normal
2025-07-18 00:36:00,10.85,220.0,103.8966909,41.02260314,60.0,33.52571981,1.0,4.836537410448197,Normal
2025-07-18 10:19:00,10.75,220.0,288.7038395,61.20228197,60.0,26.55570994,1.0,4.428264716727091,Normal
2025-07-18 12:40:00,10.65,220.0,294.7657699,35.16120499,60.0,14.54025571,1.0,5.615032452249714,Normal
2025-07-18 15:37:00,10.6,220.0,215.0941444,31.77989499,60.0,30.84642955,1.0,4.934562236547302,Normal
2025-07-18 00:35:00,8.421195758,237.4538426,260.5005073,36.13125381,0.0,17.92874554,1.0,5.528434670741781,Normal
2025-07-18 10:29:00,15.10692467,288.6773414,219.6488563,40.64206165,77.48680136,33.26261315,1.0,4.347054385922594,Normal
2025-07-18 15:17:00,14.466854,225.0481911,258.5028713,64.34638791,118.5959446,18.00774162,1.0,4.258310665851946,Normal
2025-07-18 14:56:00,11.5,230.0,220.0,61.36907821,60.0,36.0,1.0,3.671782210053159,Normal
2025-07-18 05:35:00,11.5,230.0,220.0,55.8980175,60.0,38.0,1.0,5.477376985810006,Normal
2025-07-18 15:34:00,11.5,230.0,220.0,50.60805038,60.0,40.0,-1.0,5.880408823435382,Fan Failure
2025-07-18 20:17:00,6.110994782,217.8309932,292.1342666,67.35786746,119.7521683,13.77732844,-1.0,6.495664891769222,Input Frequency Fault
2025-07-18 09:58:00,6.136216307,231.2077645,101.954874,56.20056,0.0,12.47409549,-1.0,6.0065810016381755,Input Frequency Fault
2025-07-18 00:33:00,10.2,113.6178186,193.9085423,45.0,59.34298149,58.63560642,1.0,3.732296442899678,Normal
2025-07-18 04:55:00,10.2,254.3969861,126.9791336,45.0,0.0,19.21450079,1.0,3.9225568989537334,Normal
2025-07-18 14:48:00,10.2,184.8769316,185.5646353,55.5,0.0,11.49945413,1.0,3.7541085953460227,Normal
2025-07-18 10:34:00,15.4899474,214.5841694,237.801459,40.32457949,102.9428943,19.82290545,1.0,4.739485159735207,Normal
2025-07-18 10:09:00,11.2,220.0,225.0,50.0,60.0,13.66440575,1.0,4.715700873148198,Normal
2025-07-18 20:19:00,11.1,220.0,225.0,50.0,60.0,15.98766396,1.0,4.981840962980126,Normal
2025-07-18 10:36:00,11.0,220.0,225.0,50.0,60.0,51.92396835,1.0,4.717194288823796,Normal
2025-07-18 15:02:00,10.9,220.0,225.0,50.0,60.0,26.11232928,1.0,5.102330956991164,Normal
2025-07-18 10:34:00,10.8,220.0,225.0,50.0,60.0,29.697123,1.0,5.264712694832071,Normal
2025-07-18 10:28:00,10.7,220.0,225.0,50.0,60.0,13.07407713,-1.0,6.40433489616878,Unknown Anomaly
2025-07-18 05:21:00,10.6,220.0,225.0,50.0,60.0,28.87834675,-1.0,6.514385636205231,Unknown Anomaly
2025-07-18 20:34:00,10.5,220.0,225.0,50.0,60.0,15.82148549,-1.0,6.696745335531265,Unknown Anomaly
2025-07-18 05:23:00,10.4,220.0,225.0,50.0,60.0,13.68652695,-1.0,8.650406353455288,Unknown Anomaly
2025-07-18 20:15:00,10.3,220.0,225.0,50.0,60.0,26.74109205,1.0,3.561110590638068,Normal
2025-07-18 14:52:00,11.0,220.0,127.2947878,49.46316456,60.0,49.00612285,-1.0,6.402001463330423,Output Voltage Issue
2025-07-18 14:52:00,10.75,220.0,284.94084,49.1342207,60.0,26.16939854,1.0,4.589316430281246,Normal
2025-07-18 20:07:00,10.65,220.0,174.8752869,62.20135404,60.0,54.67559565,1.0,5.802819884967909,Normal
2025-07-18 15:23:00,12.0,230.0,190.0,52.53547555,29.56488756,16.93001852,-1.0,6.677350348901584,Output Voltage Issue
2025-07-18 00:20:00,12.0,230.0,190.0,67.62507723,134.4239648,16.51342442,-1.0,6.371375429801319,Unknown Anomaly
2025-07-18 15:41:00,7.178815876,235.922868,195.7747795,39.51479982,0.0,49.91692672,1.0,4.903210874875827,Normal
2025-07-18 04:50:00,11.5,230.0,220.0,65.60251142,60.0,37.0,1.0,4.931778196824629,Normal
2025-07-18 14:47:00,11.5,230.0,220.0,56.57480907,60.0,38.5,1.0,4.975629123815001,Normal
2025-07-18 14:51:00,11.5,230.0,220.0,30.88702274,60.0,39.5,1.0,4.990530178021814,Normal
2025-07-18 20:24:00,11.5,230.0,220.0,57.35149461,60.0,40.0,1.0,5.529852094475768,Normal
2025-07-18 20:21:00,11.5,230.0,220.0,59.03952802,60.0,40.5,-1.0,6.047118371479818,Fan Failure
2025-07-18 05:29:00,10.2,213.8400695,168.5227767,45.0,122.0031667,41.19569265,-1.0,5.998443511326958,Input Frequency Fault
2025-07-18 00:31:00,10.2,169.0846503,264.1895533,45.0,34.88731859,55.18097345,1.0,5.497144248198533,Normal
2025-07-18 19:52:00,10.2,206.723149,266.9468269,55.5,142.6058883,10.26608686,1.0,4.902052967248427,Normal
2025-07-18 00:21:00,10.2,237.6676051,250.0472551,45.0,0.0,48.91143801,-1.0,5.842188612645023,Input Frequency Fault
2025-07-18 09:47:00,10.2,254.3432785,262.2751041,45.0,75.51407678,46.50197737,-1.0,5.829588926221274,Input Frequency Fault
2025-07-18 00:33:00,8.027116513,125.573299,272.9549841,57.40733154,52.70056454,52.78115161,1.0,5.80211986321696,Normal
2025-07-18 15:18:00,6.459693546,227.7524446,278.7479749,40.22742474,0.0,14.11184627,1.0,4.921354498043655,Normal
2025-07-18 15:10:00,11.2,220.0,225.0,50.0,60.0,28.38944574,1.0,4.768515181467061,Normal
2025-07-18 15:31:00,11.2,220.0,225.0,50.0,60.0,12.02563008,1.0,4.666874311725519,Normal
2025-07-18 00:29:00,11.1,220.0,225.0,50.0,60.0,46.22211703,1.0,4.98194917829581,Normal
2025-07-18 10:08:00,11.0,220.0,225.0,50.0,60.0,17.88267394,1.0,5.4210257762536,Normal
2025-07-18 15:35:00,10.9,220.0,225.0,50.0,60.0,18.17849223,1.0,5.525440735219151,Normal
2025-07-18 00:08:00,10.8,220.0,225.0,50.0,60.0,43.12088396,1.0,5.8252722953547815,Normal
2025-07-18 05:40:00,10.7,220.0,225.0,50.0,60.0,16.32168669,-1.0,6.149043838818163,Unknown Anomaly
2025-07-18 15:34:00,10.6,220.0,225.0,50.0,60.0,25.81540519,-1.0,6.592149035443757,Unknown Anomaly
2025-07-18 15:32:00,10.5,220.0,225.0,50.0,60.0,19.25848979,-1.0,8.350900147689474,Unknown Anomaly
2025-07-18 20:28:00,10.4,220.0,225.0,50.0,60.0,10.23428249,1.0,3.2855150957477055,Normal
2025-07-18 00:34:00,10.3,220.0,225.0,50.0,60.0,37.0,1.0,3.1480913495508105,Normal
2025-07-18 07:12:00,10.9,220.0,225.0,50.0,60.0,37.5,1.0,2.585261325707734,Normal
2025-07-18 05:20:00,10.8,220.0,225.0,50.0,60.0,38.0,1.0,2.968651105924117,Normal
2025-07-18 20:09:00,10.7,220.0,225.0,50.0,60.0,38.5,1.0,2.507845249114698,Normal
2025-07-18 10:26:00,10.6,220.0,225.0,50.0,60.0,39.0,1.0,2.4428367405029907,Normal
2025-07-18 19:57:00,10.5,220.0,225.0,50.0,60.0,39.5,1.0,2.987028348942426,Normal
2025-07-18 00:15:00,10.4,220.0,225.0,50.0,60.0,40.5,1.0,3.200557270812967,Normal
2025-07-18 05:14:00,10.3,220.0,225.0,50.0,60.0,51.87814087,1.0,2.3005681364697446,Normal
2025-07-18 19:55:00,10.3,220.0,225.0,50.0,60.0,50.0279206,1.0,4.024241547308402,Normal
2025-07-18 10:24:00,12.60926476,224.8045878,166.8103507,61.04423166,107.8123683,40.26971134,-1.0,8.29893778359319,Output Voltage Issue
2025-07-18 20:16:00,7.203454421,259.3399441,213.8792368,43.55397938,0.0,46.53770795,-1.0,6.602651168404774,Unknown Anomaly
2025-07-18 20:01:00,6.214434735,186.0633832,177.4652894,67.74995723,137.4189167,17.24381236,-1.0,6.196908563108825,Unknown Anomaly
2025-07-18 05:17:00,10.87401888,205.1962418,154.0625716,64.16625149,112.8563027,58.80234843,1.0,5.717564302878542,Normal
2025-07-18 15:25:00,11.2,220.0,225.0,50.0,60.0,42.95179283,-1.0,5.885398742519037,Unknown Anomaly
2025-07-18 20:27:00,11.1,220.0,225.0,50.0,60.0,12.99222355,1.0,5.18439268408811,Normal
2025-07-18 15:20:00,11.2,220.0,225.0,50.0,60.0,36.0,1.0,5.083337374584256,Normal
2025-07-18 00:13:00,11.1,220.0,225.0,50.0,60.0,38.7,1.0,5.032454066781966,Normal
2025-07-18 10:15:00,11.0,220.0,225.0,50.0,60.0,25.30695283,1.0,4.749655891182503,Normal
2025-07-18 09:57:00,10.9,220.0,225.0,50.0,60.0,18.01369357,1.0,4.616707651713198,Normal
2025-07-18 20:27:00,10.8,220.0,225.0,50.0,60.0,36.0,1.0,4.9715855781314024,Normal
2025-07-18 15:08:00,10.7,220.0,225.0,50.0,60.0,36.9,-1.0,6.455181285587422,Unknown Anomaly
2025-07-18 20:08:00,10.6,220.0,225.0,50.0,60.0,37.2,-1.0,6.663676224160753,Unknown Anomaly
2025-07-18 19:52:00,10.5,220.0,225.0,50.0,60.0,38.4,1.0,2.474421702195432,Normal
2025-07-18 09:49:00,10.4,220.0,225.0,50.0,60.0,17.31064891,1.0,3.02806729426795,Normal
2025-07-18 15:15:00,10.3,220.0,225.0,50.0,60.0,18.60893893,1.0,3.098045237450321,Normal
2025-07-18 15:32:00,10.62760377,254.4124798,250.9900987,44.23885378,0.0,48.27744769,-1.0,7.324764797983441,Unknown Anomaly
2025-07-18 00:23:00,14.43212392,255.9196711,228.18809,56.07515135,0.0,47.61020531,-1.0,6.451044513456343,Unknown Anomaly
2025-07-18 01:51:00,8.093085272,244.2874695,261.9956139,65.41274423,0.0,14.98748502,-1.0,6.127994799516767,Unknown Anomaly
2025-07-18 05:01:00,14.35125075,188.1349233,159.0562876,33.80728945,140.3969591,54.91506504,1.0,3.204317421507603,Normal
2025-07-18 19:58:00,8.372857926,184.4302981,198.90082,65.4485471,0.0,57.19327722,1.0,3.086294523233325,Normal
2025-07-18 10:22:00,11.5,230.0,220.0,51.62539215,60.0,36.5,1.0,3.0762700893581116,Normal
2025-07-18 09:50:00,11.5,230.0,220.0,50.17407719,60.0,37.0,1.0,3.0526830953226116,Normal
2025-07-18 20:35:00,11.5,230.0,220.0,59.90026052,60.0,40.0,1.0,3.3116379975044223,Normal
2025-07-18 15:30:00,14.1633726,156.6818903,276.4597374,43.93502746,50.64077282,34.225925,1.0,3.139704344357555,Normal
2025-07-18 10:28:00,15.50742247,145.9571305,134.6089125,38.39729519,0.0,17.29273329,1.0,3.9410928654480863,Normal
2025-07-18 09:53:00,6.225066037,185.9618369,270.3474451,42.16219116,0.0,44.12807257,1.0,4.036337997802766,Normal
2025-07-18 10:21:00,14.8458231,157.2327372,295.2343343,48.11708386,142.3263001,17.07015568,1.0,3.5930815779260423,Normal
2025-07-18 05:32:00,10.2,244.6843944,228.35576,55.5,123.8942404,12.5407902,1.0,3.442709131461663,Normal
2025-07-18 15:19:00,10.2,230.531925,261.8719387,45.0,123.8021387,18.52404275,1.0,3.277914947847458,Normal
2025-07-18 14:48:00,15.65668568,181.7363298,131.5517239,58.39219807,16.25662786,19.61655398,1.0,4.467902231536682,Normal
2025-07-18 09:59:00,12.31732801,221.2313458,221.5382194,55.61564517,0.0,57.61619817,1.0,4.225682674781648,Normal
2025-07-18 15:02:00,8.335845963,182.2226652,297.540685,48.12620795,93.18009011,49.92163037,1.0,4.671851644018113,Normal
2025-07-18 15:12:00,15.61697299,224.4072888,296.3686983,33.54954466,0.0,49.21992014,-1.0,6.558995449564633,Unknown Anomaly
2025-07-18 20:41:00,6.633955989,270.8578941,290.1009181,39.38227504,0.0,17.58144461,-1.0,5.828451544275881,Input Frequency Fault
2025-07-18 20:34:00,10.9,220.0,222.0406143,58.98597725,60.0,46.9370722,1.0,4.787718273458765,Normal
2025-07-18 19:55:00,10.55257075,212.4873201,216.2994243,39.74667426,0.0,44.69903571,1.0,3.8741784642601593,Normal
2025-07-18 00:41:00,8.18036039,222.9304177,273.4341415,41.95968133,50.16409685,11.81194746,1.0,3.908475688486748,Normal
2025-07-18 05:01:00,15.56479727,236.9180046,257.7324688,36.80284536,0.0,27.34278397,1.0,5.511391406759863,Normal
2025-07-18 19:56:00,13.15277519,215.5586788,103.2086461,57.32584864,102.7879712,10.13201325,1.0,5.14004008085107,Normal
2025-07-18 05:26:00,14.49630518,256.9123941,153.7436286,59.80773329,0.0,56.32260578,1.0,5.6325047182755075,Normal
2025-07-18 10:04:00,11.8,220.0364523,269.641849,58.65281823,91.0,36.3,1.0,5.0486868000643135,Normal
2025-07-18 15:27:00,11.8,200.9188349,281.0034037,68.87202185,95.0,37.5,1.0,5.2630033288117115,Normal
2025-07-18 05:31:00,11.8,250.866414,119.178373,40.16140269,96.0,37.8,1.0,3.7605663982796567,Normal
2025-07-18 20:37:00,11.78733359,193.0630204,281.3907746,43.60747575,0.0,10.75878504,1.0,3.7467805598733857,Normal
2025-07-18 10:36:00,6.328221064,214.1943473,260.4960742,35.13744273,0.0,51.00165708,1.0,4.873699838475211,Normal
2025-07-18 20:35:00,7.037316989,145.2559077,275.018991,57.67287631,0.0,54.66208674,1.0,4.744825612116911,Normal
2025-07-18 05:20:00,8.971350519,209.9555178,290.2830221,31.1840921,26.96244581,12.48635591,1.0,5.070489955715211,Normal
2025-07-18 10:21:00,11.2,220.0,225.0,50.0,60.0,13.80316815,1.0,4.503113173197882,Normal
2025-07-18 19:55:00,11.1,220.0,225.0,50.0,60.0,14.60257009,1.0,4.28458026211505,Normal
