last_modified,battery_voltage,input_voltage,output_voltage,input_frequency,max_output_current_percentage,temp,iso_anomaly,iso_score,failure_iso
2025-07-18 20:25:00,8.221376106,274.8641736,125.9430395,63.85324271,0.0,58.41482355,1.0,0.053390004188073104,Normal
2025-07-18 15:33:00,8.893395852,299.066056,228.74837,47.05331587,108.7561423,10.25846076,1.0,0.04235375596300078,Normal
2025-07-18 20:29:00,11.02761888,284.2741507,135.2082725,52.28870834,102.4844994,41.72387066,1.0,0.03133552598400252,Normal
2025-07-18 15:27:00,14.47611223,123.920403,220.822965,66.77070139,0.0,43.60183687,1.0,0.05884927553947966,Normal
2025-07-18 19:55:00,12.0,230.0,250.0,52.07743127,47.69655631,34.06920153,1.0,0.053643789296319244,Normal
2025-07-18 00:26:00,12.0,230.0,190.0,58.05842248,0.0,18.6942674,1.0,0.03228566593761212,Normal
2025-07-18 05:14:00,12.0,230.0,250.0,61.29709507,113.7180659,30.61204859,1.0,0.0267033029771786,Normal
2025-07-18 20:01:00,12.0,230.0,190.0,33.67114198,110.4170714,19.75522906,1.0,0.05069943081270539,Normal
2025-07-18 15:22:00,11.8,291.4697456,291.0239377,38.8513154,95.0,37.5,1.0,0.06442193682576353,Normal
2025-07-18 10:19:00,11.8,289.1027758,130.3648507,58.02876939,98.0,38.4,1.0,0.049948948440755814,Normal
2025-07-18 20:44:00,10.3,160.0,278.9614538,42.49877315,0.0,30.06765885,1.0,0.06360037010163411,Normal
2025-07-18 19:51:00,10.3,160.0,265.235403,51.49251437,120.3943531,16.07289301,1.0,0.06557025178683229,Normal
2025-07-18 09:47:00,10.3,160.0,281.2325762,66.88429452,141.1634106,19.89524431,1.0,0.05503625138559959,Normal
2025-07-18 00:29:00,10.3,160.0,286.7515086,57.81519171,0.0,30.39589724,1.0,0.04350459029545484,Normal
2025-07-18 10:42:00,10.3,160.0,193.5769371,36.32429963,116.7527055,16.27027786,1.0,0.019844588368509053,Normal
2025-07-18 05:21:00,8.796969914,292.3848508,116.8279264,35.53694178,0.0,13.50357361,1.0,0.024118402428962182,Normal
2025-07-18 05:23:00,13.24697137,290.9712478,226.6861541,61.69041017,46.18357076,56.36812151,1.0,0.055973130309308505,Normal
2025-07-18 10:02:00,11.2,220.0,225.0,50.0,60.0,30.25989633,1.0,0.06268902403158905,Normal
2025-07-18 10:03:00,11.2,220.0,225.0,50.0,60.0,10.93560583,1.0,0.05817882279671438,Normal
2025-07-18 10:34:00,11.1,220.0,225.0,50.0,60.0,36.9,1.0,0.04386453769227866,Normal
2025-07-18 15:30:00,11.0,220.0,225.0,50.0,60.0,37.2,1.0,0.06231187338338334,Normal
2025-07-18 15:00:00,11.2,220.0,225.0,50.0,60.0,38.1,1.0,0.07495085961328535,Normal
2025-07-18 10:35:00,11.1,220.0,225.0,50.0,60.0,38.4,1.0,0.08030814757995958,Normal
2025-07-18 04:55:00,11.0,220.0,225.0,50.0,60.0,38.7,1.0,0.03410790863366853,Normal
2025-07-18 14:53:00,11.2,220.0,225.0,50.0,60.0,11.13138845,-1.0,-0.0268536896029839,Unknown Anomaly
2025-07-18 10:25:00,11.1,220.0,225.0,50.0,60.0,27.61888602,-1.0,-0.07557886634884464,Unknown Anomaly
2025-07-18 09:52:00,11.0,220.0,225.0,50.0,60.0,15.40079542,1.0,0.06362725404554359,Normal
2025-07-18 10:29:00,10.9,220.0,225.0,50.0,60.0,14.28550567,1.0,0.06126795092352244,Normal
2025-07-18 09:51:00,11.2,220.0,225.0,50.0,60.0,11.27858209,1.0,0.06126795092352244,Normal
2025-07-18 10:26:00,11.1,220.0,225.0,50.0,60.0,16.57343414,1.0,0.04921155252779674,Normal
2025-07-18 20:21:00,11.0,220.0,225.0,50.0,60.0,40.64386163,1.0,0.05187576392002541,Normal
2025-07-18 20:34:00,10.9,220.0,225.0,50.0,60.0,10.54175837,1.0,0.050080878839165954,Normal
2025-07-18 00:39:00,10.8,220.0,225.0,50.0,60.0,14.88600965,1.0,0.050374491293700197,Normal
2025-07-18 20:32:00,10.7,220.0,225.0,50.0,60.0,16.23766852,1.0,0.028043032328231243,Normal
2025-07-18 10:17:00,10.6,220.0,225.0,50.0,60.0,52.8643793,1.0,0.06671521260562752,Normal
2025-07-18 05:21:00,10.5,220.0,225.0,50.0,60.0,51.19835043,1.0,0.07542173223033677,Normal
2025-07-18 09:48:00,10.4,220.0,225.0,50.0,60.0,13.8292985,1.0,0.0728669229234889,Normal
2025-07-18 20:01:00,10.3,220.0,225.0,50.0,60.0,12.43580971,1.0,0.07028799616201498,Normal
2025-07-18 10:28:00,10.3,220.0,225.0,50.0,60.0,43.99750712,1.0,0.07550805077808276,Normal
2025-07-18 10:35:00,14.61790101,160.6542143,281.4698863,64.0771315,0.0,34.38108547,-1.0,-0.09119544106311978,Unknown Anomaly
2025-07-18 00:27:00,15.5059532,270.2000264,269.9461617,49.54375025,139.3363891,15.01140096,-1.0,-0.018476775772143517,Unknown Anomaly
2025-07-18 14:55:00,10.9,220.0,126.869587,33.34021669,60.0,50.35770306,1.0,0.03917299262344437,Normal
2025-07-18 20:10:00,10.65,220.0,264.9660087,37.54244135,60.0,48.55600981,1.0,0.043558979577900336,Normal
2025-07-18 15:03:00,10.55,220.0,229.3367635,47.53105032,60.0,17.78728897,1.0,0.04291103372815486,Normal
2025-07-18 10:40:00,10.78285114,292.9105161,285.3492483,39.08445313,0.0,30.09206008,1.0,0.0518690513330175,Normal
2025-07-18 05:09:00,14.30324467,167.9705174,289.4674912,51.12486912,0.0,16.30115537,1.0,0.04217295886846034,Normal
2025-07-18 05:21:00,14.7831702,129.948663,129.4837203,62.69311234,0.0,32.50880443,1.0,0.06632422488274936,Normal
2025-07-18 00:26:00,12.01441024,280.0443917,250.5224594,41.57927381,0.0,50.03765129,1.0,0.05395404824237571,Normal
2025-07-18 10:20:00,11.2,220.0,225.0,50.0,60.0,56.42386452,1.0,0.05347020994902457,Normal
2025-07-18 20:24:00,11.1,220.0,225.0,50.0,60.0,17.516298,1.0,0.05285918242205628,Normal
2025-07-18 05:31:00,11.2,220.0,225.0,50.0,60.0,37.5,1.0,0.05350875054772847,Normal
2025-07-18 05:26:00,11.1,220.0,225.0,50.0,60.0,38.0,1.0,0.043682021863064135,Normal
2025-07-18 15:26:00,11.0,220.0,225.0,50.0,60.0,38.5,1.0,0.03915137430082094,Normal
2025-07-18 04:46:00,10.9,220.0,225.0,50.0,60.0,39.5,1.0,0.037675811359817624,Normal
2025-07-18 00:27:00,10.8,220.0,225.0,50.0,60.0,14.76518422,1.0,0.04355545850806669,Normal
2025-07-18 04:51:00,10.7,220.0,225.0,50.0,60.0,10.47706592,-1.0,-0.004351896306319769,Unknown Anomaly
2025-07-18 05:00:00,10.6,220.0,225.0,50.0,60.0,15.23988712,-1.0,-0.05941149590756184,Unknown Anomaly
2025-07-18 20:32:00,10.5,220.0,225.0,50.0,60.0,25.97786912,1.0,0.0944136275507495,Normal
2025-07-18 14:47:00,10.4,220.0,225.0,50.0,60.0,18.45173756,1.0,0.06717428528929242,Normal
2025-07-18 01:39:00,10.3,220.0,225.0,50.0,60.0,25.44796415,1.0,0.07187846591504682,Normal
2025-07-18 20:39:00,7.128831234,134.7012825,253.8062571,69.38159972,0.0,52.71996825,-1.0,-0.08844454455209277,Battery Degradation
2025-07-18 15:29:00,14.91003212,285.2058943,217.4815577,41.30559507,2.21747025,31.7815408,-1.0,-0.023282055293552706,Unknown Anomaly
2025-07-18 09:46:00,7.925805647,272.0474711,254.5753821,51.19402287,118.3465665,41.20553071,1.0,0.02896341861392243,Normal
2025-07-18 05:25:00,14.35609173,280.3147163,119.9878665,48.92091762,105.2096899,18.38439877,1.0,0.03295971028543804,Normal
2025-07-18 19:56:00,6.110682173,274.0806817,114.7194571,34.83151968,90.61825857,15.00691807,1.0,0.047493286778900246,Normal
2025-07-18 05:27:00,11.5,230.0,220.0,65.38742079,60.0,37.0,1.0,0.06185640634137696,Normal
2025-07-18 15:39:00,11.5,230.0,220.0,62.19119888,60.0,39.5,1.0,0.0689691566940529,Normal
2025-07-18 10:21:00,8.343330159,160.118252,158.8585177,40.27056666,106.1337666,52.82325703,1.0,0.07791211426106359,Normal
2025-07-18 00:10:00,7.732809707,270.7085811,105.5553209,36.89303246,147.3587596,54.93543126,1.0,0.04220007151597138,Normal
2025-07-18 10:41:00,8.361553521,274.1599692,288.6468633,67.193834,58.29235307,14.09715201,1.0,0.0349415119354306,Normal
2025-07-18 09:52:00,11.5,230.0,220.0,30.99883665,60.0,36.0,1.0,0.0320995052486297,Normal
2025-07-18 05:29:00,11.5,230.0,220.0,44.01291642,60.0,37.0,1.0,0.015663079312050576,Normal
2025-07-18 05:36:00,11.5,230.0,220.0,33.78497188,60.0,37.5,1.0,0.02579973447139211,Normal
2025-07-18 05:39:00,11.5,230.0,220.0,48.12980383,60.0,38.0,1.0,0.014833305275507414,Normal
2025-07-18 20:34:00,11.5,230.0,220.0,39.8324782,60.0,39.0,1.0,0.007020270607593859,Normal
2025-07-18 20:15:00,12.68642686,281.209355,169.8424118,69.28459118,104.5153856,47.42551335,1.0,0.007007067059720318,Normal
2025-07-18 10:18:00,7.155801336,112.244069,273.4119091,40.75927007,0.0,25.42730736,1.0,0.05041408298141148,Normal
2025-07-18 14:58:00,11.2,220.0,225.0,50.0,60.0,52.42099462,1.0,0.033881017039655015,Normal
2025-07-18 21:03:00,11.1,220.0,225.0,50.0,60.0,13.80380626,1.0,0.03297192725623699,Normal
2025-07-18 10:24:00,11.0,220.0,225.0,50.0,60.0,46.97636227,-1.0,-0.008369158324451897,Unknown Anomaly
2025-07-18 18:14:00,11.2,220.0,225.0,50.0,60.0,36.6,1.0,0.0027736440281741492,Normal
2025-07-18 20:22:00,11.1,220.0,225.0,50.0,60.0,37.2,1.0,0.014068219095808299,Normal
2025-07-18 10:06:00,11.0,220.0,225.0,50.0,60.0,37.5,1.0,0.00344472358379444,Normal
2025-07-18 05:20:00,10.9,220.0,225.0,50.0,60.0,38.1,1.0,0.0028693649880459082,Normal
2025-07-18 09:59:00,10.8,220.0,225.0,50.0,60.0,38.4,-1.0,-0.0008961390242530065,Unknown Anomaly
2025-07-18 00:19:00,10.7,220.0,225.0,50.0,60.0,38.7,-1.0,-0.07877073393771,Unknown Anomaly
2025-07-18 15:21:00,10.6,220.0,225.0,50.0,60.0,43.87291447,1.0,0.06895468300184532,Normal
2025-07-18 15:29:00,10.5,220.0,225.0,50.0,60.0,16.25247081,1.0,0.0861299079152738,Normal
2025-07-18 00:20:00,10.4,220.0,225.0,50.0,60.0,16.30688384,1.0,0.0826232157333816,Normal
2025-07-18 04:47:00,10.3,220.0,225.0,50.0,60.0,19.16887334,1.0,0.08377486653105298,Normal
2025-07-18 08:50:00,15.12379678,126.5914576,163.1299287,34.42226625,0.0,46.01202723,-1.0,-0.08591992018725941,Unknown Anomaly
2025-07-18 04:59:00,15.53852152,274.9161415,266.4603741,50.48285351,0.0,53.64600433,-1.0,-0.00023431922151118112,Unknown Anomaly
2025-07-18 15:23:00,7.914545722,292.3331307,167.7660833,58.03391442,35.48956599,28.11092153,1.0,0.04366355083838086,Normal
2025-07-18 23:22:00,12.86400625,290.7119093,276.6253381,35.05561522,134.3404855,18.01453181,1.0,0.06283750399671201,Normal
2025-07-18 15:23:00,11.26410393,291.3024125,278.6073415,57.31258114,0.0,25.30700133,1.0,0.05974350587428073,Normal
2025-07-18 00:01:00,15.885948,270.4433578,264.5199514,68.71104002,138.1032744,32.20931549,1.0,0.057318393078687135,Normal
2025-07-18 10:33:00,7.889509191,161.1830447,123.719661,36.88877026,90.90133669,15.29801821,1.0,0.069665014142543,Normal
2025-07-18 10:20:00,14.41004476,277.7952317,291.7889277,62.29271834,142.8434247,48.82797534,1.0,0.05369908257598521,Normal
2025-07-18 00:19:00,14.87072939,162.6819045,120.4914018,48.95611544,147.7181472,12.84837509,1.0,0.037610749879682326,Normal
2025-07-18 04:58:00,11.8,298.1610133,256.0006592,50.62295415,90.0,36.0,1.0,0.029939724798243417,Normal
2025-07-18 09:59:00,11.8,279.8721816,254.5327962,69.6728371,91.0,36.3,1.0,0.010448100303812713,Normal
2025-07-18 09:52:00,11.8,104.312257,218.858132,37.15848512,94.0,37.2,1.0,0.023667930341359722,Normal
2025-07-18 14:57:00,11.8,292.1755284,230.7569586,40.06660573,95.0,37.5,1.0,0.00826776238734711,Normal
2025-07-18 20:03:00,11.8,295.1142702,258.9607622,44.82887544,97.0,38.1,1.0,0.010001190376972946,Normal
2025-07-18 10:26:00,8.92550483,286.4824929,250.6331559,52.85238969,1.025072227,15.91041685,1.0,0.021820953388359543,Normal
2025-07-18 10:44:00,6.30997046,298.754205,255.3885582,34.16527663,96.96087191,11.47795086,1.0,0.015104468573632124,Normal
2025-07-18 14:45:00,7.421119434,275.2963017,250.9544723,39.86488145,0.0,41.51312846,1.0,0.010355030055441194,Normal
2025-07-18 00:39:00,8.845889543,284.6398365,287.2779,39.16876343,57.08327606,49.81894388,1.0,0.004023439529566186,Normal
2025-07-18 15:36:00,14.65399424,159.3855603,148.7465305,61.76490363,125.2899302,10.20791591,1.0,0.016103302573778844,Normal
2025-07-18 05:34:00,11.5,230.0,220.0,43.52297619,60.0,37.0,1.0,0.021098137652381277,Normal
2025-07-18 15:35:00,11.5,230.0,220.0,56.40825425,60.0,38.5,1.0,0.029531458877639583,Normal
2025-07-18 10:09:00,10.2,272.2004808,263.9708728,45.0,97.88974419,51.33318372,1.0,0.028828913342883622,Normal
2025-07-18 20:00:00,10.2,295.0260124,164.4946963,55.5,0.0,51.58478927,1.0,0.04828621833788144,Normal
2025-07-18 20:05:00,12.96082688,298.6375467,115.9855216,63.85386785,9.173641987,13.875102,1.0,0.062140699628579876,Normal
2025-07-18 10:24:00,6.132007631,160.963166,132.7743569,52.91876942,90.54537384,28.11058197,1.0,0.06632583839568879,Normal
2025-07-18 00:23:00,8.615968185,287.2296892,164.3684313,59.25923675,0.0,17.66070282,1.0,0.04596148199316147,Normal
2025-07-18 10:19:00,14.21213545,127.5945708,124.7194913,36.32399084,78.05034607,54.27484112,1.0,0.040608628727539564,Normal
2025-07-18 00:04:00,15.45355853,285.4107958,228.9386997,44.67023189,110.0413942,44.81753301,1.0,0.042931611771178046,Normal
2025-07-18 00:29:00,12.0,230.0,190.0,58.45772798,0.0,57.49982107,1.0,0.033816229620474536,Normal
2025-07-18 05:24:00,11.2,220.0,225.0,50.0,60.0,31.47805049,1.0,0.034480241373378406,Normal
2025-07-18 00:00:00,11.2,220.0,225.0,50.0,60.0,17.63719232,1.0,0.0504846064408741,Normal
2025-07-18 15:22:00,11.2,220.0,225.0,50.0,60.0,48.32461709,1.0,0.040856368254625686,Normal
2025-07-18 10:31:00,11.2,220.0,225.0,50.0,60.0,11.46186101,1.0,0.061946243197119555,Normal
2025-07-18 00:29:00,11.1,220.0,225.0,50.0,60.0,31.30122459,1.0,0.05965789535981819,Normal
2025-07-18 05:32:00,11.0,220.0,225.0,50.0,60.0,48.21990322,1.0,0.049654668098837895,Normal
2025-07-18 20:28:00,10.9,220.0,225.0,50.0,60.0,12.09333499,1.0,0.004406444739095461,Normal
2025-07-18 20:12:00,10.8,220.0,225.0,50.0,60.0,28.88195936,-1.0,-0.04076789294478139,Unknown Anomaly
2025-07-18 00:34:00,10.7,220.0,225.0,50.0,60.0,14.98483514,-1.0,-0.03381760980275045,Unknown Anomaly
2025-07-18 05:09:00,10.6,220.0,225.0,50.0,60.0,47.69435372,1.0,0.08230618903511716,Normal
2025-07-18 14:54:00,10.5,220.0,225.0,50.0,60.0,43.02135296,1.0,0.08688329500165376,Normal
2025-07-18 20:04:00,10.4,220.0,225.0,50.0,60.0,30.3884657,1.0,0.08610007148453447,Normal
2025-07-18 15:35:00,10.3,220.0,225.0,50.0,60.0,16.48012259,1.0,0.0841265407773889,Normal
2025-07-18 15:03:00,12.0,230.0,190.0,67.64923397,110.3581901,10.99907123,-1.0,-0.04585546451685979,Output Voltage Issue
2025-07-18 20:23:00,12.0,230.0,190.0,60.91967483,0.0,30.71339698,1.0,0.015487411941741414,Normal
2025-07-18 15:31:00,12.0,230.0,190.0,47.4155773,0.0,44.08254871,1.0,0.023432724068386146,Normal
2025-07-18 09:54:00,12.0,230.0,250.0,55.34801288,16.76050741,10.77602174,1.0,0.030260859224301773,Normal
2025-07-18 14:50:00,12.0,230.0,190.0,48.86781939,103.8494013,15.60234323,1.0,0.005076558754686766,Normal
2025-07-18 20:02:00,7.137114468,273.2555949,132.8361577,34.63856937,141.7436827,56.74366455,1.0,0.03572093592469133,Normal
2025-07-18 00:19:00,11.8,297.9397586,255.5665812,32.75890721,92.0,36.6,1.0,0.03253392668828409,Normal
2025-07-18 05:19:00,11.8,108.6522169,235.2844321,67.61612882,94.0,37.2,1.0,0.042347009942331815,Normal
2025-07-18 00:16:00,11.8,118.2387251,298.0424551,34.04184125,96.0,37.8,1.0,0.03305872761226486,Normal
2025-07-18 15:09:00,11.8,107.8510286,195.9599737,61.31413379,97.0,38.1,1.0,0.003230340192237502,Normal
2025-07-18 05:37:00,11.8,164.8449529,178.9664803,61.61952256,98.0,38.4,1.0,0.0068288974685474235,Normal
2025-07-18 05:21:00,15.65727679,164.471331,185.518324,65.38953564,54.07741636,42.00133465,1.0,0.03272266142723279,Normal
2025-07-18 05:19:00,14.2728616,274.2756582,235.1826057,30.49153683,107.1128846,25.33730061,1.0,0.028759795690959433,Normal
2025-07-18 05:12:00,10.56042502,142.2198872,110.6107914,61.09478304,17.56447369,14.75345965,1.0,0.020918562687092856,Normal
2025-07-18 05:36:00,12.0,230.0,250.0,55.50597727,0.0,10.05097933,1.0,0.029170846921524607,Normal
2025-07-18 20:00:00,12.0,230.0,190.0,41.42462737,0.0,56.0316606,1.0,0.004441851400217911,Normal
2025-07-18 10:30:00,12.0,230.0,190.0,49.5982817,57.28130451,11.4040762,1.0,0.0024742630866144144,Normal
2025-07-18 20:27:00,15.32257267,280.3178801,182.6164371,51.78864672,0.0,14.1446474,1.0,0.029170610899966143,Normal
2025-07-18 00:45:00,10.3,160.0,215.0814713,33.81896173,0.0,33.91364686,1.0,0.02153816653653251,Normal
2025-07-18 14:56:00,10.3,160.0,149.1521451,33.4894377,55.53262111,12.02548082,1.0,0.022149906366576988,Normal
2025-07-18 20:41:00,10.3,270.0,101.6597476,65.67666799,0.0,56.87144802,1.0,0.014821540585600979,Normal
2025-07-18 20:29:00,10.3,160.0,233.4426793,51.54731035,135.4050267,19.50445242,1.0,0.02914919038934405,Normal
2025-07-18 20:27:00,7.362354137,160.7047772,266.058788,68.51679384,102.9345459,52.59693005,1.0,0.04203032399837142,Normal
2025-07-18 15:15:00,14.79296199,273.8110663,292.7127846,39.28960364,0.0,14.76462637,1.0,0.05064762416815116,Normal
2025-07-18 14:58:00,8.309414138,294.2083586,289.7808056,63.28265695,98.37948181,14.8447289,1.0,0.06364310510607757,Normal
2025-07-18 00:16:00,7.388325,289.2926208,296.3787369,41.52276973,79.72057756,30.30988908,1.0,0.06205996218947246,Normal
2025-07-18 19:59:00,14.9367339,279.0239253,276.5901302,42.77938196,144.03508,31.8196722,1.0,0.055046085889353336,Normal
2025-07-18 10:29:00,12.0,230.0,190.0,68.99353961,110.9753646,25.56293251,1.0,0.04593379578619822,Normal
2025-07-18 15:42:00,12.0,230.0,250.0,49.02932452,67.76717321,15.56871679,1.0,0.04030824233830377,Normal
2025-07-18 00:10:00,12.0,230.0,250.0,51.0589484,116.0350406,54.23455969,1.0,0.020302231747387323,Normal
2025-07-18 14:52:00,12.0,230.0,190.0,55.21315138,0.0,54.96598583,1.0,0.029815666880163627,Normal
2025-07-18 10:33:00,11.2,220.0,225.0,50.0,60.0,29.19684109,1.0,0.034843302928844466,Normal
2025-07-18 20:55:00,11.1,220.0,225.0,50.0,60.0,43.9029921,1.0,0.039019369053041764,Normal
2025-07-18 10:18:00,11.0,220.0,225.0,50.0,60.0,16.76982822,1.0,0.037737562108256906,Normal
2025-07-18 10:11:00,10.9,220.0,225.0,50.0,60.0,11.34027664,1.0,0.0227398507553338,Normal
2025-07-18 20:34:00,10.8,220.0,225.0,50.0,60.0,16.30418391,-1.0,-0.0034022442102746298,Unknown Anomaly
2025-07-18 20:19:00,10.7,220.0,225.0,50.0,60.0,16.69846176,1.0,0.0052075961147035055,Normal
2025-07-18 05:17:00,10.6,220.0,225.0,50.0,60.0,28.9143318,1.0,0.006712561073076051,Normal
2025-07-18 09:53:00,10.5,220.0,225.0,50.0,60.0,13.79287779,1.0,0.005016528776269735,Normal
2025-07-18 05:09:00,10.4,220.0,225.0,50.0,60.0,15.19853163,-1.0,-0.04786917176039546,Unknown Anomaly
2025-07-18 20:28:00,10.3,220.0,225.0,50.0,60.0,16.20807986,1.0,0.0467518238587295,Normal
2025-07-18 19:50:00,10.3,220.0,225.0,50.0,60.0,28.72520486,1.0,0.042289966169807236,Normal
2025-07-18 04:58:00,7.28882812,297.5479989,280.8596889,66.54993831,146.8330898,46.03539436,-1.0,-0.10699338574451739,Battery Degradation
2025-07-18 10:24:00,10.3,160.0,211.1974927,44.95872596,0.0,26.86964823,-1.0,-0.07615469467964014,Unknown Anomaly
2025-07-18 00:00:00,10.3,160.0,110.9629205,42.94646917,36.87601647,16.47297299,-1.0,-0.06508860103389319,Unknown Anomaly
2025-07-18 04:31:00,10.3,160.0,113.8479309,67.70023581,58.56484559,11.73924457,-1.0,-0.05587489467116041,Unknown Anomaly
2025-07-18 20:55:00,14.55093989,162.0952742,231.1642419,34.31991351,0.0,51.28371798,1.0,0.04641185851048668,Normal
2025-07-18 10:05:00,8.757516203,146.2576643,165.1770594,44.24666117,0.0,58.07944848,1.0,0.057174925829690304,Normal
2025-07-18 00:35:00,8.981544448,294.1562017,232.9075229,69.10136183,127.4269783,17.07733491,1.0,0.06460980230562452,Normal
2025-07-18 15:24:00,15.91400813,292.073623,146.5168699,43.8718038,143.6216394,27.67054757,1.0,0.06356771585271209,Normal
2025-07-18 09:49:00,7.516244399,109.7375796,281.2260408,51.96575145,0.0,17.26707268,1.0,0.06084978389508233,Normal
2025-07-18 14:53:00,15.42653999,139.0671664,294.9343093,33.49531422,0.0,14.69634922,1.0,0.03110225816192963,Normal
2025-07-18 00:28:00,6.325268624,147.5396225,260.1556864,36.04520777,0.0,50.59913816,1.0,0.0026874579175990565,Normal
2025-07-18 19:49:00,11.0,220.0,236.0074343,62.97431982,60.0,18.74104376,1.0,0.013537364522773598,Normal
2025-07-18 10:15:00,10.75,220.0,216.9824263,68.4128755,60.0,59.37108177,1.0,0.03332225468334793,Normal
2025-07-18 05:15:00,10.6,220.0,112.85255,37.04530085,60.0,19.41771065,1.0,0.04582093241839885,Normal
2025-07-18 20:41:00,10.55,220.0,197.7830356,39.20377302,60.0,28.31057794,1.0,0.06278378422404368,Normal
2025-07-18 10:01:00,14.1764454,297.7256738,149.4581758,36.37114262,147.5805676,18.99807421,1.0,0.038919789775197666,Normal
2025-07-18 20:30:00,11.2,220.0,225.0,50.0,60.0,40.76727729,1.0,0.05847622596567431,Normal
2025-07-18 20:19:00,11.1,220.0,225.0,50.0,60.0,18.20279367,1.0,0.0606010380630419,Normal
2025-07-18 15:41:00,11.0,220.0,225.0,50.0,60.0,18.00515041,1.0,0.046742115584998856,Normal
2025-07-18 05:28:00,10.9,220.0,225.0,50.0,60.0,11.99136986,1.0,0.028661074703445755,Normal
2025-07-18 10:28:00,10.8,220.0,225.0,50.0,60.0,53.40226522,-1.0,-0.062039138506749414,Unknown Anomaly
2025-07-18 19:52:00,10.7,220.0,225.0,50.0,60.0,11.09094552,-1.0,-0.06588748320369536,Unknown Anomaly
2025-07-18 05:32:00,10.6,220.0,225.0,50.0,60.0,55.448965,-1.0,-0.07769566392655575,Unknown Anomaly
2025-07-18 09:57:00,10.5,220.0,225.0,50.0,60.0,46.5206312,-1.0,-0.0693622792827519,Unknown Anomaly
2025-07-18 00:08:00,10.4,220.0,225.0,50.0,60.0,55.96469043,-1.0,-0.08050824121457228,Unknown Anomaly
2025-07-18 00:11:00,10.3,220.0,225.0,50.0,60.0,12.276976,1.0,0.08375454797726017,Normal
2025-07-18 05:26:00,10.5,220.0,225.0,50.0,60.0,15.02434443,1.0,0.07413969766442363,Normal
2025-07-18 05:34:00,10.4,220.0,225.0,50.0,60.0,55.2403702,1.0,0.07716120611849281,Normal
2025-07-18 05:39:00,10.3,220.0,225.0,50.0,60.0,26.98469661,1.0,0.06601222343872903,Normal
2025-07-18 00:09:00,12.0,230.0,190.0,32.43034632,146.8888732,10.74897582,-1.0,-0.06588802337630445,Output Voltage Issue
2025-07-18 20:30:00,12.0,230.0,190.0,39.94545368,101.3659164,10.5210867,-1.0,-0.02133638477011157,Output Voltage Issue
2025-07-18 20:37:00,12.0,230.0,190.0,63.59059869,133.6799692,43.9541803,1.0,0.013743338399105243,Normal
2025-07-18 14:54:00,10.2,292.3026078,192.2549637,45.0,137.5178886,43.39158945,1.0,0.009603179632472258,Normal
2025-07-18 10:14:00,10.2,277.4097321,299.8263641,45.0,100.9414615,52.92494223,-1.0,-0.013391191876077901,Unknown Anomaly
2025-07-18 20:27:00,12.51867842,284.9358844,252.3676828,63.27203723,0.0,18.91744876,1.0,0.01651872893099099,Normal
2025-07-18 20:11:00,6.814200671,130.9540197,228.659675,68.07805964,106.4899051,45.69232846,1.0,0.046461899919030714,Normal
2025-07-18 09:54:00,10.95,220.0,254.7436139,57.10740395,60.0,53.67912497,1.0,0.044824515731413106,Normal
2025-07-18 00:36:00,10.9,220.0,231.4124202,48.03941316,60.0,47.31930872,1.0,0.04538337466413983,Normal
2025-07-18 14:55:00,10.75,220.0,250.5554805,49.28127456,60.0,11.4416196,1.0,0.037117151723739805,Normal
2025-07-18 05:14:00,10.7,220.0,180.537234,52.8488444,60.0,28.2517665,1.0,0.05501716503532361,Normal
2025-07-18 09:53:00,7.587498409,284.9432846,282.0516393,55.45228142,0.0,43.2207132,1.0,0.03978421848405911,Normal
2025-07-18 09:52:00,6.348664851,286.640017,235.13354,56.91507992,0.0,32.5290875,1.0,0.016978882820243568,Normal
2025-07-18 10:23:00,11.8,278.717654,253.2043464,66.19699366,90.0,36.0,1.0,0.020425057152351156,Normal
2025-07-18 15:45:00,11.8,289.1107542,173.6927021,39.30491531,91.0,36.3,1.0,0.026666391180712345,Normal
2025-07-18 09:46:00,11.8,130.9809931,192.9329031,59.92609634,93.0,36.9,1.0,0.036459805370377074,Normal
2025-07-18 05:29:00,11.8,113.9331097,177.5721946,30.25541939,95.0,37.5,1.0,0.0340495258981931,Normal
2025-07-18 20:20:00,11.8,153.0728177,149.1597077,47.58540751,97.0,38.1,1.0,0.030424823021805325,Normal
2025-07-18 10:28:00,6.463148869,160.3610693,235.8346462,32.16282908,0.0,53.44295789,1.0,0.03839157976708851,Normal
2025-07-18 15:35:00,15.53466935,291.6771294,267.0350194,36.49225881,0.0,32.9424114,1.0,0.017839313549830815,Normal
2025-07-18 05:20:00,10.2,270.3048862,264.0279538,45.0,28.48956883,47.03725915,1.0,0.011275255133687045,Normal
2025-07-18 00:02:00,10.2,111.3230511,218.5813825,55.5,0.0,17.70760214,1.0,0.026967831150876698,Normal
2025-07-18 10:34:00,10.2,282.027408,121.0430876,45.0,46.41541835,18.03388906,1.0,0.0580204441990112,Normal
2025-07-18 05:25:00,15.68256492,163.5785474,103.9717764,56.67787297,36.01504681,52.16645302,1.0,0.032033831474346186,Normal
2025-07-18 00:27:00,13.30687908,118.3004763,277.9133101,42.07410017,0.543041124,55.74577885,1.0,0.038156383262954174,Normal
2025-07-18 05:46:00,12.80308992,282.6406863,105.6216151,60.54223443,0.0,41.21459784,1.0,0.017026385844884306,Normal
